"subject","item","target_response","sentence_type","data_source","mask_added_tokens","stop_at","response","log.RT","correct","voice","model_id","max_cossim_to_targets_pre.training","max_cossim_to_targets","mean_cossim_to_targets_pre.training","mean_cossim_to_targets","f.score.pre.training","target_response.n","data_source.n","voice.n","RT","target_response.n_i_n_ds_a_t_human","target_response.n_i_n_ds_a_t_bert","target_response.n_i_n_v_a_t_ovs_passive","target_response.n_i_n_v_a_t_svo_active","target_response.n_i_n_ds_a_t_human_i_n_v_a_t_ovs_passive","target_response.n_i_n_ds_a_t_human_i_n_v_a_t_svo_active","target_response.n_i_n_ds_a_t_bert_i_n_v_a_t_svo_active","target_response.n_i_n_ds_a_t_bert_i_n_v_a_t_ovs_passive","data_source.n_i_n_tr_a_t_object_target","data_source.n_i_n_tr_a_t_subject_target","data_source.n_i_n_v_a_t_ovs_passive","data_source.n_i_n_v_a_t_svo_active","data_source.n_i_n_tr_a_t_object_target_i_n_v_a_t_ovs_passive","data_source.n_i_n_tr_a_t_object_target_i_n_v_a_t_svo_active","data_source.n_i_n_tr_a_t_subject_target_i_n_v_a_t_ovs_passive","data_source.n_i_n_tr_a_t_subject_target_i_n_v_a_t_svo_active","voice.n_i_n_tr_a_t_object_target","voice.n_i_n_tr_a_t_subject_target","voice.n_i_n_ds_a_t_human","voice.n_i_n_ds_a_t_bert","voice.n_i_n_tr_a_t_object_target_i_n_ds_a_t_human","voice.n_i_n_tr_a_t_subject_target_i_n_ds_a_t_human","voice.n_i_n_tr_a_t_subject_target_i_n_ds_a_t_bert","voice.n_i_n_tr_a_t_object_target_i_n_ds_a_t_bert"
"68","18","Subject target","neg perfect passive","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.260869565217391,-0.5,-0.5,-0.5,NA,0,-0.5,-0.5,0,0,0,0,-0.5,0,-0.5,-0.5,0,0,0,-0.5,0,0,-0.5,0,-0.5,0,0,-0.5,0
"68","19","Subject target","cleft subject raising perfect passive","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.260869565217391,-0.5,-0.5,-0.5,NA,0,-0.5,-0.5,0,0,0,0,-0.5,0,-0.5,-0.5,0,0,0,-0.5,0,0,-0.5,0,-0.5,0,0,-0.5,0
"68","20","Subject target","perfect transitive","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.242424242424242,-0.5,-0.5,0.5,NA,0,-0.5,0,-0.5,0,0,-0.5,0,0,-0.5,0,-0.5,0,0,0,-0.5,0,0.5,0,0.5,0,0,0.5,0
"68","21","Subject target","raising perfect transitive","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.242424242424242,-0.5,-0.5,0.5,NA,0,-0.5,0,-0.5,0,0,-0.5,0,0,-0.5,0,-0.5,0,0,0,-0.5,0,0.5,0,0.5,0,0,0.5,0
"68","22","Subject target","cleft subject perfect transitive","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.242424242424242,-0.5,-0.5,0.5,NA,0,-0.5,0,-0.5,0,0,-0.5,0,0,-0.5,0,-0.5,0,0,0,-0.5,0,0.5,0,0.5,0,0,0.5,0
"68","23","Subject target","neg perfect transitive","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.242424242424242,-0.5,-0.5,0.5,NA,0,-0.5,0,-0.5,0,0,-0.5,0,0,-0.5,0,-0.5,0,0,0,-0.5,0,0.5,0,0.5,0,0,0.5,0
"68","24","Subject target","cleft subject raising perfect transitive","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.242424242424242,-0.5,-0.5,0.5,NA,0,-0.5,0,-0.5,0,0,-0.5,0,0,-0.5,0,-0.5,0,0,0,-0.5,0,0.5,0,0.5,0,0,0.5,0
"68","25","Subject target","perfect passive","BERT","Don't mask blork","convergence","[obj]",NA,FALSE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.260869565217391,-0.5,-0.5,-0.5,NA,0,-0.5,-0.5,0,0,0,0,-0.5,0,-0.5,-0.5,0,0,0,-0.5,0,0,-0.5,0,-0.5,0,0,-0.5,0
"68","26","Subject target","raising perfect passive","BERT","Don't mask blork","convergence","[obj]",NA,FALSE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.260869565217391,-0.5,-0.5,-0.5,NA,0,-0.5,-0.5,0,0,0,0,-0.5,0,-0.5,-0.5,0,0,0,-0.5,0,0,-0.5,0,-0.5,0,0,-0.5,0
"68","27","Subject target","cleft subject perfect passive","BERT","Don't mask blork","convergence","[obj]",NA,FALSE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.260869565217391,-0.5,-0.5,-0.5,NA,0,-0.5,-0.5,0,0,0,0,-0.5,0,-0.5,-0.5,0,0,0,-0.5,0,0,-0.5,0,-0.5,0,0,-0.5,0
"68","28","Subject target","neg perfect passive","BERT","Don't mask blork","convergence","[obj]",NA,FALSE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.260869565217391,-0.5,-0.5,-0.5,NA,0,-0.5,-0.5,0,0,0,0,-0.5,0,-0.5,-0.5,0,0,0,-0.5,0,0,-0.5,0,-0.5,0,0,-0.5,0
"68","29","Subject target","cleft subject raising perfect passive","BERT","Don't mask blork","convergence","[obj]",NA,FALSE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.260869565217391,-0.5,-0.5,-0.5,NA,0,-0.5,-0.5,0,0,0,0,-0.5,0,-0.5,-0.5,0,0,0,-0.5,0,0,-0.5,0,-0.5,0,0,-0.5,0
"68","30","Subject target","perfect transitive","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.242424242424242,-0.5,-0.5,0.5,NA,0,-0.5,0,-0.5,0,0,-0.5,0,0,-0.5,0,-0.5,0,0,0,-0.5,0,0.5,0,0.5,0,0,0.5,0
"68","31","Subject target","raising perfect transitive","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.242424242424242,-0.5,-0.5,0.5,NA,0,-0.5,0,-0.5,0,0,-0.5,0,0,-0.5,0,-0.5,0,0,0,-0.5,0,0.5,0,0.5,0,0,0.5,0
"68","32","Subject target","cleft subject perfect transitive","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.242424242424242,-0.5,-0.5,0.5,NA,0,-0.5,0,-0.5,0,0,-0.5,0,0,-0.5,0,-0.5,0,0,0,-0.5,0,0.5,0,0.5,0,0,0.5,0
"68","33","Subject target","neg perfect transitive","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.242424242424242,-0.5,-0.5,0.5,NA,0,-0.5,0,-0.5,0,0,-0.5,0,0,-0.5,0,-0.5,0,0,0,-0.5,0,0.5,0,0.5,0,0,0.5,0
"68","34","Subject target","cleft subject raising perfect transitive","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.242424242424242,-0.5,-0.5,0.5,NA,0,-0.5,0,-0.5,0,0,-0.5,0,0,-0.5,0,-0.5,0,0,0,-0.5,0,0.5,0,0.5,0,0,0.5,0
"68","35","Subject target","perfect passive","BERT","Don't mask blork","convergence","[obj]",NA,FALSE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.260869565217391,-0.5,-0.5,-0.5,NA,0,-0.5,-0.5,0,0,0,0,-0.5,0,-0.5,-0.5,0,0,0,-0.5,0,0,-0.5,0,-0.5,0,0,-0.5,0
"68","36","Subject target","raising perfect passive","BERT","Don't mask blork","convergence","[obj]",NA,FALSE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.260869565217391,-0.5,-0.5,-0.5,NA,0,-0.5,-0.5,0,0,0,0,-0.5,0,-0.5,-0.5,0,0,0,-0.5,0,0,-0.5,0,-0.5,0,0,-0.5,0
"68","37","Subject target","cleft subject perfect passive","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.260869565217391,-0.5,-0.5,-0.5,NA,0,-0.5,-0.5,0,0,0,0,-0.5,0,-0.5,-0.5,0,0,0,-0.5,0,0,-0.5,0,-0.5,0,0,-0.5,0
"68","38","Subject target","neg perfect passive","BERT","Don't mask blork","convergence","[obj]",NA,FALSE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.260869565217391,-0.5,-0.5,-0.5,NA,0,-0.5,-0.5,0,0,0,0,-0.5,0,-0.5,-0.5,0,0,0,-0.5,0,0,-0.5,0,-0.5,0,0,-0.5,0
"68","39","Subject target","cleft subject raising perfect passive","BERT","Don't mask blork","convergence","[obj]",NA,FALSE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.260869565217391,-0.5,-0.5,-0.5,NA,0,-0.5,-0.5,0,0,0,0,-0.5,0,-0.5,-0.5,0,0,0,-0.5,0,0,-0.5,0,-0.5,0,0,-0.5,0
"68","40","Object target","perfect transitive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.578947368421053,0.5,-0.5,0.5,NA,0,0.5,0,0.5,0,0,0.5,0,-0.5,0,0,-0.5,0,-0.5,0,0,0.5,0,0,0.5,0,0,0,0.5
"68","41","Object target","raising perfect transitive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.578947368421053,0.5,-0.5,0.5,NA,0,0.5,0,0.5,0,0,0.5,0,-0.5,0,0,-0.5,0,-0.5,0,0,0.5,0,0,0.5,0,0,0,0.5
"68","42","Object target","cleft subject perfect transitive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.578947368421053,0.5,-0.5,0.5,NA,0,0.5,0,0.5,0,0,0.5,0,-0.5,0,0,-0.5,0,-0.5,0,0,0.5,0,0,0.5,0,0,0,0.5
"68","43","Object target","neg perfect transitive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.578947368421053,0.5,-0.5,0.5,NA,0,0.5,0,0.5,0,0,0.5,0,-0.5,0,0,-0.5,0,-0.5,0,0,0.5,0,0,0.5,0,0,0,0.5
"68","44","Object target","cleft subject raising perfect transitive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.578947368421053,0.5,-0.5,0.5,NA,0,0.5,0,0.5,0,0,0.5,0,-0.5,0,0,-0.5,0,-0.5,0,0,0.5,0,0,0.5,0,0,0,0.5
"68","45","Object target","perfect passive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.701754385964912,0.5,-0.5,-0.5,NA,0,0.5,0.5,0,0,0,0,0.5,-0.5,0,-0.5,0,-0.5,0,0,0,-0.5,0,0,-0.5,0,0,0,-0.5
"68","46","Object target","raising perfect passive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.701754385964912,0.5,-0.5,-0.5,NA,0,0.5,0.5,0,0,0,0,0.5,-0.5,0,-0.5,0,-0.5,0,0,0,-0.5,0,0,-0.5,0,0,0,-0.5
"68","47","Object target","cleft subject perfect passive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.701754385964912,0.5,-0.5,-0.5,NA,0,0.5,0.5,0,0,0,0,0.5,-0.5,0,-0.5,0,-0.5,0,0,0,-0.5,0,0,-0.5,0,0,0,-0.5
"68","48","Object target","neg perfect passive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.701754385964912,0.5,-0.5,-0.5,NA,0,0.5,0.5,0,0,0,0,0.5,-0.5,0,-0.5,0,-0.5,0,0,0,-0.5,0,0,-0.5,0,0,0,-0.5
"68","49","Object target","cleft subject raising perfect passive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.701754385964912,0.5,-0.5,-0.5,NA,0,0.5,0.5,0,0,0,0,0.5,-0.5,0,-0.5,0,-0.5,0,0,0,-0.5,0,0,-0.5,0,0,0,-0.5
"68","50","Object target","perfect transitive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.578947368421053,0.5,-0.5,0.5,NA,0,0.5,0,0.5,0,0,0.5,0,-0.5,0,0,-0.5,0,-0.5,0,0,0.5,0,0,0.5,0,0,0,0.5
"68","51","Object target","raising perfect transitive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.578947368421053,0.5,-0.5,0.5,NA,0,0.5,0,0.5,0,0,0.5,0,-0.5,0,0,-0.5,0,-0.5,0,0,0.5,0,0,0.5,0,0,0,0.5
"68","52","Object target","cleft subject perfect transitive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.578947368421053,0.5,-0.5,0.5,NA,0,0.5,0,0.5,0,0,0.5,0,-0.5,0,0,-0.5,0,-0.5,0,0,0.5,0,0,0.5,0,0,0,0.5
"68","53","Object target","neg perfect transitive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.578947368421053,0.5,-0.5,0.5,NA,0,0.5,0,0.5,0,0,0.5,0,-0.5,0,0,-0.5,0,-0.5,0,0,0.5,0,0,0.5,0,0,0,0.5
"68","54","Object target","cleft subject raising perfect transitive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.578947368421053,0.5,-0.5,0.5,NA,0,0.5,0,0.5,0,0,0.5,0,-0.5,0,0,-0.5,0,-0.5,0,0,0.5,0,0,0.5,0,0,0,0.5
"68","55","Object target","perfect passive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.701754385964912,0.5,-0.5,-0.5,NA,0,0.5,0.5,0,0,0,0,0.5,-0.5,0,-0.5,0,-0.5,0,0,0,-0.5,0,0,-0.5,0,0,0,-0.5
"68","56","Object target","raising perfect passive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.701754385964912,0.5,-0.5,-0.5,NA,0,0.5,0.5,0,0,0,0,0.5,-0.5,0,-0.5,0,-0.5,0,0,0,-0.5,0,0,-0.5,0,0,0,-0.5
"68","57","Object target","cleft subject perfect passive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.701754385964912,0.5,-0.5,-0.5,NA,0,0.5,0.5,0,0,0,0,0.5,-0.5,0,-0.5,0,-0.5,0,0,0,-0.5,0,0,-0.5,0,0,0,-0.5
"68","58","Object target","neg perfect passive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.701754385964912,0.5,-0.5,-0.5,NA,0,0.5,0.5,0,0,0,0,0.5,-0.5,0,-0.5,0,-0.5,0,0,0,-0.5,0,0,-0.5,0,0,0,-0.5
"68","59","Object target","cleft subject raising perfect passive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.701754385964912,0.5,-0.5,-0.5,NA,0,0.5,0.5,0,0,0,0,0.5,-0.5,0,-0.5,0,-0.5,0,0,0,-0.5,0,0,-0.5,0,0,0,-0.5
"68","60","Object target","perfect transitive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.578947368421053,0.5,-0.5,0.5,NA,0,0.5,0,0.5,0,0,0.5,0,-0.5,0,0,-0.5,0,-0.5,0,0,0.5,0,0,0.5,0,0,0,0.5
"68","61","Object target","raising perfect transitive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.578947368421053,0.5,-0.5,0.5,NA,0,0.5,0,0.5,0,0,0.5,0,-0.5,0,0,-0.5,0,-0.5,0,0,0.5,0,0,0.5,0,0,0,0.5
"68","62","Object target","cleft subject perfect transitive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.578947368421053,0.5,-0.5,0.5,NA,0,0.5,0,0.5,0,0,0.5,0,-0.5,0,0,-0.5,0,-0.5,0,0,0.5,0,0,0.5,0,0,0,0.5
"68","63","Object target","neg perfect transitive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.578947368421053,0.5,-0.5,0.5,NA,0,0.5,0,0.5,0,0,0.5,0,-0.5,0,0,-0.5,0,-0.5,0,0,0.5,0,0,0.5,0,0,0,0.5
"68","64","Object target","cleft subject raising perfect transitive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.578947368421053,0.5,-0.5,0.5,NA,0,0.5,0,0.5,0,0,0.5,0,-0.5,0,0,-0.5,0,-0.5,0,0,0.5,0,0,0.5,0,0,0,0.5
"68","65","Object target","perfect passive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.701754385964912,0.5,-0.5,-0.5,NA,0,0.5,0.5,0,0,0,0,0.5,-0.5,0,-0.5,0,-0.5,0,0,0,-0.5,0,0,-0.5,0,0,0,-0.5
"68","66","Object target","raising perfect passive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.701754385964912,0.5,-0.5,-0.5,NA,0,0.5,0.5,0,0,0,0,0.5,-0.5,0,-0.5,0,-0.5,0,0,0,-0.5,0,0,-0.5,0,0,0,-0.5
"68","67","Object target","cleft subject perfect passive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.701754385964912,0.5,-0.5,-0.5,NA,0,0.5,0.5,0,0,0,0,0.5,-0.5,0,-0.5,0,-0.5,0,0,0,-0.5,0,0,-0.5,0,0,0,-0.5
"68","68","Object target","neg perfect passive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.701754385964912,0.5,-0.5,-0.5,NA,0,0.5,0.5,0,0,0,0,0.5,-0.5,0,-0.5,0,-0.5,0,0,0,-0.5,0,0,-0.5,0,0,0,-0.5
"68","69","Object target","cleft subject raising perfect passive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.701754385964912,0.5,-0.5,-0.5,NA,0,0.5,0.5,0,0,0,0,0.5,-0.5,0,-0.5,0,-0.5,0,0,0,-0.5,0,0,-0.5,0,0,0,-0.5
"68","70","Object target","perfect transitive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.578947368421053,0.5,-0.5,0.5,NA,0,0.5,0,0.5,0,0,0.5,0,-0.5,0,0,-0.5,0,-0.5,0,0,0.5,0,0,0.5,0,0,0,0.5
"68","71","Object target","raising perfect transitive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.578947368421053,0.5,-0.5,0.5,NA,0,0.5,0,0.5,0,0,0.5,0,-0.5,0,0,-0.5,0,-0.5,0,0,0.5,0,0,0.5,0,0,0,0.5
"68","72","Object target","cleft subject perfect transitive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.578947368421053,0.5,-0.5,0.5,NA,0,0.5,0,0.5,0,0,0.5,0,-0.5,0,0,-0.5,0,-0.5,0,0,0.5,0,0,0.5,0,0,0,0.5
"68","73","Object target","neg perfect transitive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.578947368421053,0.5,-0.5,0.5,NA,0,0.5,0,0.5,0,0,0.5,0,-0.5,0,0,-0.5,0,-0.5,0,0,0.5,0,0,0.5,0,0,0,0.5
"68","74","Object target","cleft subject raising perfect transitive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.578947368421053,0.5,-0.5,0.5,NA,0,0.5,0,0.5,0,0,0.5,0,-0.5,0,0,-0.5,0,-0.5,0,0,0.5,0,0,0.5,0,0,0,0.5
"68","75","Object target","perfect passive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.701754385964912,0.5,-0.5,-0.5,NA,0,0.5,0.5,0,0,0,0,0.5,-0.5,0,-0.5,0,-0.5,0,0,0,-0.5,0,0,-0.5,0,0,0,-0.5
"68","76","Object target","raising perfect passive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.701754385964912,0.5,-0.5,-0.5,NA,0,0.5,0.5,0,0,0,0,0.5,-0.5,0,-0.5,0,-0.5,0,0,0,-0.5,0,0,-0.5,0,0,0,-0.5
"68","77","Object target","cleft subject perfect passive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.701754385964912,0.5,-0.5,-0.5,NA,0,0.5,0.5,0,0,0,0,0.5,-0.5,0,-0.5,0,-0.5,0,0,0,-0.5,0,0,-0.5,0,0,0,-0.5
"68","78","Object target","neg perfect passive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.701754385964912,0.5,-0.5,-0.5,NA,0,0.5,0.5,0,0,0,0,0.5,-0.5,0,-0.5,0,-0.5,0,0,0,-0.5,0,0,-0.5,0,0,0,-0.5
"68","79","Object target","cleft subject raising perfect passive","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-11-21_01-02-16.737684-b",0.0528063252568244,0.0344707183539867,0.00341609412862453,0.00212158678793155,0.701754385964912,0.5,-0.5,-0.5,NA,0,0.5,0.5,0,0,0,0,0.5,-0.5,0,-0.5,0,-0.5,0,0,0,-0.5,0,0,-0.5,0,0,0,-0.5
"69","0","Subject target","perfect transitive","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-11-21_01-03-36.531470-b",0.0418182834982872,0.0396311841905117,-0.0120871444632939,-0.00967255663272224,0.08,-0.5,-0.5,0.5,NA,0,-0.5,0,-0.5,0,0,-0.5,0,0,-0.5,0,-0.5,0,0,0,-0.5,0,0.5,0,0.5,0,0,0.5,0
"69","1","Subject target","raising perfect transitive","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-11-21_01-03-36.531470-b",0.0418182834982872,0.0396311841905117,-0.0120871444632939,-0.00967255663272224,0.08,-0.5,-0.5,0.5,NA,0,-0.5,0,-0.5,0,0,-0.5,0,0,-0.5,0,-0.5,0,0,0,-0.5,0,0.5,0,0.5,0,0,0.5,0
